meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url,macro_kcal,kcal_diff_pct,implausible,cal_per_100g,score_cal,score_sodium,score_sugar,score_fiber,pct_p,pct_c,pct_f,score_macro,health_score
1708,Spring Sandwich,Mediterranean,Lunch,Vegan,913.0,37.7,143.6,48.6,10.2,29.9,809.0,40.0,289.0,Boiled,23.0,23.0,4.7,0,https://example.com/images/meal_1708.jpg,1162.6000000000001,0.27338444687842295,False,315.91695501730106,0.0,0.46066666666666667,0.0,0.5199999999999999,12.97092723206606,49.406502666437284,37.62257010149664,0.8391392855094902,36.396119043523136
1709,Court Pasta,Indian,Lunch,Paleo,825.0,42.6,65.1,55.0,30.0,22.5,363.0,280.0,252.0,Baked,32.0,75.0,4.8,0,https://example.com/images/meal_1709.jpg,925.8,0.12218181818181813,False,327.38095238095235,0.0,0.758,0.09999999999999998,1.0,18.40570317563189,28.127025275437457,53.46727154893066,0.46775761503564484,46.5151523007129
1710,Yeah Wrap,Chinese,Dinner,Vegetarian,1073.0,24.7,125.3,41.7,0.3,19.0,1844.0,180.0,147.0,Raw,36.0,75.0,2.2,0,https://example.com/images/meal_1710.jpg,975.3,0.09105312208760488,False,729.9319727891157,0.0,0.0,0.24,0.0,10.130216343689122,51.389316107864246,38.48046754844663,0.7774958132540415,20.349916265080832
1714,Building Soup,Japanese,Lunch,Vegan,594.0,43.1,75.8,39.9,13.1,10.0,1673.0,28.0,212.0,Boiled,51.0,26.0,4.3,0,https://example.com/images/meal_1714.jpg,834.7,0.4052188552188553,False,280.188679245283,0.3433333333333334,0.0,0.6,0.8099999999999999,20.654127231340603,36.32442793818138,43.02144483047801,0.8050497184617228,51.167661035901126
1717,Nearly Wrap,Mediterranean,Dinner,Balanced,868.0,27.5,87.6,4.9,5.4,16.0,768.0,265.0,201.0,Fried,59.0,120.0,3.2,0,https://example.com/images/meal_1717.jpg,504.5,0.41877880184331795,False,431.84079601990055,0.0,0.488,0.36,0.040000000000000036,21.80376610505451,69.45490584737364,8.741328047571853,0.5714403700033036,29.188807400066075
1720,Next Rice,American,Snack,Balanced,827.0,11.2,7.1,40.1,8.9,24.6,385.0,178.0,348.0,Grilled,31.0,99.0,4.7,0,https://example.com/images/meal_1720.jpg,434.1,0.47509068923821035,False,237.64367816091956,0.0,0.7433333333333334,0.015999999999999903,0.39,10.32020271826768,6.54227136604469,83.13752591568763,0.17200337863779466,26.426734239422554
1721,Section Soup,Mediterranean,Snack,Vegetarian,825.0,41.7,145.7,44.0,27.5,11.5,1923.0,222.0,370.0,Boiled,32.0,109.0,1.7,0,https://example.com/images/meal_1721.jpg,1145.6,0.3886060606060605,False,222.97297297297297,0.0,0.0,0.54,1.0,14.56005586592179,50.87290502793296,34.56703910614525,0.9093342644320298,48.986685288640594
1722,Ball Wrap,Mediterranean,Dinner,Balanced,605.0,22.7,130.8,2.3,21.8,30.9,1245.0,138.0,158.0,Baked,46.0,27.0,4.6,0,https://example.com/images/meal_1722.jpg,634.7,0.049090909090909164,False,382.9113924050633,0.32499999999999996,0.17000000000000004,0.0,1.0,14.305971325035449,82.43264534425712,3.261383330707421,0.2927892442623812,35.75578488524763
1723,Defense Soup,Indian,Lunch,Balanced,549.0,23.6,146.0,6.7,22.5,20.6,172.0,41.0,325.0,Baked,30.0,9.0,2.2,0,https://example.com/images/meal_1723.jpg,738.6999999999999,0.3455373406193077,False,168.92307692307693,0.41833333333333333,0.8853333333333333,0.17599999999999993,1.0,12.779206714498445,79.05780425071072,8.16298903479085,0.34903659582148827,56.574065249763095
1726,President Wrap,Indian,Dinner,Paleo,1154.0,68.5,44.4,18.2,0.5,0.8,1419.0,192.0,189.0,Grilled,34.0,108.0,3.8,0,https://example.com/images/meal_1726.jpg,615.4,0.4667244367417678,False,610.5820105820106,0.0,0.05400000000000005,0.968,0.0,44.52388690282743,28.85927851803705,26.616834579135517,0.6555898602534938,33.551797205069875
1728,State Rice,Mediterranean,Breakfast,Vegan,908.0,47.2,131.9,20.2,18.5,7.8,447.0,77.0,380.0,Grilled,49.0,111.0,4.1,0,https://example.com/images/meal_1728.jpg,898.2,0.010792951541850171,False,238.94736842105263,0.0,0.702,0.688,1.0,21.019817412602983,58.739701625473174,20.240480961923847,0.9376716395754471,66.55343279150894
1731,Your Stew,Thai,Lunch,Paleo,635.0,68.1,27.1,38.4,24.5,9.6,898.0,270.0,429.0,Raw,10.0,37.0,3.4,0,https://example.com/images/meal_1731.jpg,726.3999999999999,0.14393700787401553,False,148.018648018648,0.275,0.4013333333333333,0.616,1.0,37.50000000000001,14.92290748898679,47.57709251101322,0.4153817914831129,54.15430249632893
1733,Involve Rice,Italian,Dinner,Vegetarian,469.0,6.2,33.6,55.3,27.4,22.0,211.0,264.0,455.0,Baked,26.0,46.0,3.1,0,https://example.com/images/meal_1733.jpg,656.9,0.400639658848614,False,103.07692307692307,0.5516666666666667,0.8593333333333333,0.12,1.0,3.7753082660983406,20.459735119500685,75.76495661440099,0.07058405642665048,52.031681128533016
1734,High Wrap,Indian,Lunch,Vegan,608.0,9.8,73.2,53.1,29.1,1.2,869.0,109.0,115.0,Boiled,27.0,109.0,4.3,0,https://example.com/images/meal_1734.jpg,809.9000000000001,0.33207236842105275,False,528.695652173913,0.31999999999999995,0.42066666666666663,0.952,1.0,4.840103716508211,36.15261143351031,59.00728484998148,0.34987858583364195,60.850905050006176
1737,Because Soup,Italian,Lunch,Paleo,969.0,6.3,84.6,47.9,13.3,43.8,1459.0,246.0,231.0,Steamed,18.0,87.0,4.3,0,https://example.com/images/meal_1737.jpg,794.6999999999999,0.17987616099071216,False,419.4805194805195,0.0,0.02733333333333332,0.0,0.8300000000000001,3.171007927519819,42.582106455266135,54.24688561721405,0.3987353718384296,25.121374103435258
1738,Serve Rice,Mediterranean,Dinner,Paleo,563.0,39.2,57.4,30.0,26.9,5.0,2174.0,135.0,399.0,Raw,48.0,104.0,4.8,0,https://example.com/images/meal_1738.jpg,656.4,0.16589698046181167,False,141.1027568922306,0.395,0.0,0.8,1.0,23.887873248019503,34.97867154174284,41.13345521023766,0.8140869388584197,60.18173877716839
1739,While Stew,Japanese,Snack,Balanced,432.0,20.0,12.7,42.4,12.0,12.3,2380.0,244.0,356.0,Baked,5.0,119.0,4.0,0,https://example.com/images/meal_1739.jpg,512.4,0.18611111111111106,False,121.34831460674158,0.6133333333333333,0.0,0.508,0.7,15.612802498048401,9.914129586260733,74.47306791569086,0.2602133749674734,41.63093416601614
1740,First Salad,American,Lunch,Low-Carb,941.0,28.8,81.1,35.2,25.4,20.0,422.0,41.0,314.0,Steamed,41.0,111.0,4.2,0,https://example.com/images/meal_1740.jpg,756.4,0.19617428267800216,False,299.68152866242036,0.0,0.7186666666666667,0.19999999999999996,1.0,15.230037017451084,42.88736118455843,41.88260179799048,0.80579058699101,54.48914507315353
1742,We Soup,Thai,Breakfast,Low-Carb,602.0,73.2,28.2,17.4,24.9,43.0,2216.0,9.0,255.0,Raw,14.0,42.0,4.3,0,https://example.com/images/meal_1742.jpg,562.2,0.06611295681063116,False,236.07843137254903,0.32999999999999996,0.0,0.0,1.0,52.08110992529349,20.06403415154749,27.854855923159015,0.3830487371042333,34.26097474208466
1743,Guy Pasta,American,Breakfast,Low-Carb,611.0,12.3,67.7,51.7,22.8,4.8,486.0,255.0,209.0,Boiled,7.0,70.0,1.1,0,https://example.com/images/meal_1743.jpg,785.3,0.2852700490998363,False,292.3444976076555,0.31499999999999995,0.6759999999999999,0.808,1.0,6.265121609575959,34.483636826690436,59.251241563733615,0.34581264060443995,62.89625281208879
1744,If Sandwich,Mediterranean,Dinner,Paleo,485.0,28.6,46.6,27.4,8.3,32.5,1763.0,99.0,216.0,Baked,46.0,12.0,3.4,0,https://example.com/images/meal_1744.jpg,547.4,0.12865979381443293,False,224.537037037037,0.525,0.0,0.0,0.33000000000000007,20.89879430032883,34.051881622214104,45.04932407745707,0.7333759590792838,31.76751918158568
1745,Nothing Soup,Chinese,Lunch,Keto,324.0,21.0,19.9,23.4,10.9,24.8,621.0,59.0,237.0,Raw,48.0,33.0,1.4,0,https://example.com/images/meal_1745.jpg,374.2,0.15493827160493823,False,136.70886075949366,0.7933333333333333,0.5860000000000001,0.008000000000000007,0.5900000000000001,22.44788882950294,21.272047033671832,56.280064136825224,0.3545341172278638,46.63734901122395
1747,Rise Rice,Italian,Snack,Vegan,660.0,22.8,14.6,53.3,28.0,41.8,552.0,188.0,204.0,Baked,38.0,52.0,3.9,0,https://example.com/images/meal_1747.jpg,629.3,0.046515151515151586,False,323.5294117647059,0.23333333333333328,0.632,0.0,1.0,14.492293023994918,9.280152550452884,76.2275544255522,0.24153821706658196,42.1374310079983
1749,Experience Curry,Indian,Lunch,Vegetarian,1015.0,41.6,136.0,18.6,8.4,1.6,1177.0,240.0,447.0,Baked,24.0,89.0,3.7,0,https://example.com/images/meal_1749.jpg,877.8,0.1351724137931035,False,227.06935123042507,0.0,0.21533333333333338,0.9359999999999999,0.34,18.95648211437685,61.973114604693556,19.0704032809296,0.8508961798435483,46.84459026353763
1750,Quality Rice,Mediterranean,Breakfast,Vegetarian,973.0,15.1,116.2,7.7,17.1,24.1,1299.0,67.0,439.0,Fried,37.0,78.0,4.6,0,https://example.com/images/meal_1750.jpg,594.5,0.38900308324768756,False,221.6400911161731,0.0,0.134,0.03599999999999992,1.0,10.159798149705635,78.1833473507149,11.656854499579477,0.3636108774880851,30.672217549761697
1751,Argue Pasta,Thai,Breakfast,Balanced,481.0,43.2,9.7,36.0,26.0,41.7,1332.0,2.0,485.0,Boiled,31.0,68.0,4.4,0,https://example.com/images/meal_1751.jpg,535.6,0.11351351351351356,False,99.17525773195877,0.5316666666666667,0.11199999999999999,0.0,1.0,32.26288274831964,7.24421209858103,60.49290515309933,0.3333333333333333,39.540000000000006
1753,Us Rice,American,Snack,Low-Carb,990.0,12.8,116.3,25.1,4.0,22.6,295.0,111.0,300.0,Roasted,32.0,61.0,1.8,0,https://example.com/images/meal_1753.jpg,742.3,0.25020202020202026,False,330.0,0.0,0.8033333333333333,0.09599999999999997,0.0,6.897480802909875,62.67007948268895,30.432439714401188,0.6537900220036822,31.06246710674031
1755,Truth Rice,American,Snack,Balanced,1012.0,68.5,0.4,44.4,8.2,29.8,1470.0,162.0,223.0,Fried,23.0,99.0,3.8,0,https://example.com/images/meal_1755.jpg,675.2,0.3328063241106719,False,453.8116591928251,0.0,0.020000000000000018,0.0,0.31999999999999995,40.58056872037915,0.23696682464454977,59.18246445497629,0.24032385466034753,11.60647709320695
1756,Return Wrap,Mexican,Dinner,Vegetarian,785.0,25.4,124.4,38.1,1.5,47.6,761.0,279.0,263.0,Roasted,36.0,40.0,3.9,0,https://example.com/images/meal_1756.jpg,942.1000000000001,0.200127388535032,False,298.47908745247145,0.025000000000000022,0.4926666666666667,0.0,0.0,10.784417790043516,52.8181721685596,36.397410041396874,0.8231167958107773,26.81566924954888
1760,Leg Curry,Chinese,Snack,Balanced,771.0,19.3,89.8,4.5,2.8,41.1,1362.0,197.0,137.0,Baked,10.0,72.0,2.0,0,https://example.com/images/meal_1760.jpg,476.9,0.38145265888456553,False,562.7737226277372,0.04833333333333334,0.09199999999999997,0.0,0.0,16.18788005871252,75.31977353742924,8.492346403858251,0.41133710770951276,11.033408820856923
1761,Then Wrap,Indian,Breakfast,Low-Carb,911.0,25.7,126.0,4.3,16.6,38.5,1878.0,94.0,461.0,Raw,32.0,8.0,3.9,0,https://example.com/images/meal_1761.jpg,645.5,0.29143798024149287,False,197.61388286334056,0.0,0.0,0.0,1.0,15.925639039504262,78.07900852052673,5.9953524399690155,0.3653498579912213,27.306997159824427
1762,Reason Curry,Mediterranean,Lunch,Keto,634.0,53.5,9.9,19.9,16.9,6.8,772.0,188.0,396.0,Fried,55.0,88.0,2.0,1,https://example.com/images/meal_1762.jpg,432.7,0.31750788643533123,False,160.1010101010101,0.2766666666666666,0.4853333333333333,0.728,1.0,49.45689854402588,9.151837300670211,41.3912641553039,0.3191972883445036,56.183945766890076
1764,East Sandwich,Indian,Dinner,Balanced,1054.0,49.2,59.9,32.2,20.7,43.2,1060.0,68.0,395.0,Steamed,6.0,9.0,2.8,0,https://example.com/images/meal_1764.jpg,726.2,0.31100569259962046,False,266.8354430379747,0.0,0.29333333333333333,0.0,1.0,27.09997245937758,32.99366565684384,39.90636188377857,0.801455062884421,41.895767924355084
1765,Serious Wrap,Mediterranean,Snack,Vegetarian,558.0,8.8,42.3,50.3,12.1,12.1,80.0,122.0,386.0,Fried,41.0,112.0,3.8,0,https://example.com/images/meal_1765.jpg,657.0999999999999,0.17759856630824356,False,144.559585492228,0.4033333333333333,0.9466666666666667,0.516,0.71,5.35687110028915,25.749505402526253,68.8936234971846,0.18510627504692342,55.22212550093847
1766,Learn Soup,Mexican,Dinner,Balanced,1064.0,51.6,88.1,36.1,0.0,46.0,2202.0,158.0,475.0,Grilled,20.0,112.0,1.3,0,https://example.com/images/meal_1766.jpg,883.7,0.16945488721804508,False,224.00000000000003,0.0,0.0,0.0,0.0,23.35634265022066,39.87778657915582,36.765870770623515,0.9685319301422051,19.3706386028441
1767,Fly Pasta,American,Breakfast,Keto,929.0,30.8,36.2,56.4,4.8,35.2,199.0,26.0,142.0,Fried,54.0,73.0,4.6,0,https://example.com/images/meal_1767.jpg,775.5999999999999,0.1651237890204522,False,654.2253521126761,0.0,0.8673333333333333,0.0,0.0,15.884476534296029,18.66941722537391,65.44610624033007,0.2647412755716005,22.641492178098677
1770,All Salad,Mexican,Lunch,Low-Carb,749.0,47.9,41.4,10.1,28.1,25.9,1783.0,280.0,211.0,Boiled,12.0,80.0,3.0,0,https://example.com/images/meal_1770.jpg,448.09999999999997,0.4017356475300401,False,354.97630331753555,0.08499999999999996,0.0,0.0,1.0,42.75831287659005,36.95603659897345,20.28565052443651,0.8199620620397233,38.09924124079447
1774,Someone Rice,Japanese,Lunch,Keto,673.0,10.8,117.5,29.4,6.9,5.4,2059.0,236.0,342.0,Grilled,11.0,6.0,4.7,0,https://example.com/images/meal_1774.jpg,777.8,0.15572065378900438,False,196.78362573099415,0.21166666666666667,0.0,0.784,0.19000000000000003,5.5541270249421455,60.42684494728723,34.01902802777063,0.668788034627582,37.089094025884975
1775,Air Stew,Italian,Snack,Vegetarian,696.0,14.3,39.0,28.8,21.1,29.6,586.0,209.0,379.0,Raw,10.0,48.0,1.4,0,https://example.com/images/meal_1775.jpg,472.4,0.32126436781609197,False,183.64116094986807,0.17333333333333334,0.6093333333333333,0.0,1.0,12.108382726502963,33.02286198137172,54.868755292125314,0.42104149026248944,44.074163138583124
1778,Fly Curry,Mediterranean,Snack,Low-Carb,988.0,46.0,139.9,38.2,27.8,2.4,2419.0,45.0,155.0,Grilled,5.0,70.0,2.3,0,https://example.com/images/meal_1778.jpg,1087.4,0.1006072874493928,False,637.4193548387096,0.0,0.0,0.904,1.0,16.921096192753353,51.462203421004226,31.616700386242414,0.9486849365458893,57.05369873091779
1781,Say Stew,Italian,Snack,Paleo,989.0,35.9,126.0,1.0,27.8,43.9,2416.0,48.0,491.0,Steamed,52.0,26.0,3.9,0,https://example.com/images/meal_1781.jpg,656.6,0.33609706774519715,False,201.42566191446028,0.0,0.0,0.0,1.0,21.87024063356686,76.7590618336887,1.370697532744441,0.3561782922124073,27.123565844248144
1782,Face Pasta,Italian,Lunch,Vegan,370.0,7.4,34.9,5.1,29.0,16.0,2309.0,269.0,245.0,Raw,54.0,18.0,1.1,1,https://example.com/images/meal_1782.jpg,215.1,0.41864864864864865,False,151.0204081632653,0.7166666666666667,0.0,0.36,1.0,13.761041376104139,64.90004649000466,21.338912133891213,0.7310165814349915,56.15366496203317
1783,Born Pasta,American,Lunch,Paleo,908.0,5.5,81.8,49.9,10.1,25.4,2332.0,297.0,256.0,Grilled,7.0,29.0,4.2,0,https://example.com/images/meal_1783.jpg,798.3,0.12081497797356833,False,354.6875,0.0,0.0,0.0,0.51,2.755856194413128,40.98709758236252,56.25704622322435,0.3792642699068855,17.785285398137713
1785,Commercial Soup,American,Lunch,Paleo,1179.0,70.1,81.8,25.1,16.2,8.9,995.0,263.0,391.0,Boiled,29.0,16.0,4.1,0,https://example.com/images/meal_1785.jpg,833.4999999999999,0.29304495335029696,False,301.53452685421996,0.0,0.33666666666666667,0.6439999999999999,1.0,33.64127174565087,39.25614877024595,27.102579484103185,0.9876024795040991,59.36538292341531
1792,Success Curry,Mediterranean,Lunch,Vegetarian,873.0,71.2,64.8,48.2,26.1,43.4,380.0,148.0,256.0,Boiled,33.0,19.0,4.7,0,https://example.com/images/meal_1792.jpg,977.8,0.12004581901489113,False,341.015625,0.0,0.7466666666666666,0.0,1.0,29.126610758846393,26.508488443444467,44.36490079770915,0.6190597940955886,47.31452921524511
1793,Major Rice,Mexican,Breakfast,Low-Carb,1190.0,67.9,117.6,12.6,1.8,15.6,892.0,222.0,448.0,Steamed,50.0,68.0,2.2,0,https://example.com/images/meal_1793.jpg,855.4,0.2811764705882353,False,265.625,0.0,0.4053333333333333,0.376,0.0,31.751227495908353,54.99181669394435,13.2569558101473,0.8876159301691217,33.3789852700491
1796,Help Rice,Italian,Snack,Keto,675.0,16.6,68.4,16.5,16.3,25.8,2492.0,106.0,249.0,Fried,18.0,87.0,2.2,0,https://example.com/images/meal_1796.jpg,488.5,0.2762962962962963,False,271.0843373493976,0.20833333333333337,0.0,0.0,1.0,13.592630501535313,56.00818833162744,30.39918116683726,0.8764073694984645,41.69481405663596
1800,We Soup,Mexican,Dinner,Balanced,1095.0,42.9,72.6,51.1,20.5,27.0,2202.0,63.0,206.0,Grilled,52.0,37.0,3.3,0,https://example.com/images/meal_1800.jpg,921.9000000000001,0.15808219178082183,False,531.5533980582524,0.0,0.0,0.0,1.0,18.613732508948907,31.500162707451995,49.88610478359909,0.5871298405466968,31.742596810933932
1802,Expert Curry,American,Breakfast,Vegan,952.0,12.4,70.4,18.1,4.0,28.3,1355.0,71.0,365.0,Roasted,23.0,10.0,1.7,0,https://example.com/images/meal_1802.jpg,494.1,0.48098739495798315,False,260.82191780821915,0.0,0.09666666666666668,0.0,0.0,10.038453754300749,56.99251163732038,32.96903460837887,0.8007657019496728,17.94864737232679
1806,While Sandwich,American,Dinner,Low-Carb,838.0,40.7,106.5,2.5,22.8,2.9,2158.0,30.0,406.0,Raw,39.0,65.0,4.9,0,https://example.com/images/meal_1806.jpg,611.3,0.2705250596658712,False,206.4039408866995,0.0,0.0,0.884,1.0,26.631768362506136,69.68755112056274,3.6806805169311305,0.48321882327280646,47.34437646545612
1808,Young Rice,Thai,Breakfast,Balanced,482.0,43.2,17.6,24.6,14.8,49.2,588.0,107.0,318.0,Roasted,60.0,119.0,1.5,0,https://example.com/images/meal_1808.jpg,464.6,0.03609958506224062,False,151.57232704402517,0.53,0.608,0.0,0.9800000000000001,37.19328454584589,15.152819629789066,47.653895824365044,0.4192136604964844,50.74427320992968
1810,Red Curry,American,Breakfast,Balanced,465.0,28.4,79.8,10.5,1.4,47.1,2190.0,106.0,129.0,Roasted,53.0,39.0,1.8,0,https://example.com/images/meal_1810.jpg,527.3,0.13397849462365582,False,360.4651162790698,0.5583333333333333,0.0,0.0,0.0,21.543713256210886,60.53479992414186,17.92148681964726,0.8731114482584234,28.62889563183513
1811,Fast Pasta,Thai,Breakfast,Vegetarian,601.0,52.5,53.2,41.7,3.1,13.3,925.0,228.0,459.0,Boiled,6.0,11.0,4.3,0,https://example.com/images/meal_1811.jpg,798.1,0.3279534109816972,False,130.93681917211327,0.33166666666666667,0.3833333333333333,0.46799999999999997,0.0,26.31249216890114,26.663325397819822,47.02418243327904,0.5773190494090131,35.20638098818026
1813,From Wrap,Mediterranean,Snack,Vegetarian,776.0,29.8,116.5,51.5,28.5,0.4,99.0,121.0,336.0,Steamed,54.0,57.0,2.9,0,https://example.com/images/meal_1813.jpg,1048.7,0.35141752577319596,False,230.95238095238093,0.040000000000000036,0.9339999999999999,0.984,1.0,11.36645370458663,44.43596834175646,44.19757795365691,0.7028145958488287,73.21629191697657
1814,Start Curry,Mexican,Snack,Low-Carb,767.0,20.0,94.5,25.3,6.9,30.1,2091.0,239.0,242.0,Boiled,7.0,37.0,4.3,0,https://example.com/images/meal_1814.jpg,685.7,0.10599739243807034,False,316.9421487603306,0.05500000000000005,0.0,0.0,0.19000000000000003,11.666909727285985,55.12614846142627,33.206941811287734,0.8590126877643286,22.08025375528657
1815,Whom Wrap,Japanese,Breakfast,Balanced,832.0,47.4,8.8,38.4,9.5,12.8,2287.0,107.0,270.0,Fried,57.0,54.0,4.4,0,https://example.com/images/meal_1815.jpg,570.4,0.31442307692307697,False,308.14814814814815,0.0,0.0,0.488,0.45,33.2398316970547,6.171107994389902,60.589060308555396,0.3333333333333333,25.426666666666662
1817,Various Rice,Japanese,Snack,Paleo,726.0,47.2,45.1,21.5,15.6,17.6,417.0,150.0,471.0,Baked,13.0,106.0,3.2,0,https://example.com/images/meal_1817.jpg,562.7,0.22493112947658395,False,154.14012738853503,0.1233333333333333,0.722,0.29599999999999993,1.0,33.5525146614537,32.059712102363605,34.38777323618269,0.8676618683727267,60.1799040341212
1819,Expect Rice,Mexican,Lunch,Keto,497.0,52.2,45.1,33.5,3.6,35.7,1400.0,57.0,329.0,Grilled,37.0,75.0,4.3,0,https://example.com/images/meal_1819.jpg,690.7,0.3897384305835011,False,151.06382978723406,0.505,0.06666666666666665,0.0,0.0,30.23020124511365,26.118430577674822,43.651368177211516,0.6244510400077218,23.92235413348777
1821,Know Pasta,Italian,Dinner,Vegetarian,1124.0,49.4,113.7,12.1,16.3,45.7,1471.0,9.0,116.0,Roasted,18.0,80.0,4.7,0,https://example.com/images/meal_1821.jpg,761.3,0.32268683274021354,False,968.9655172413793,0.0,0.019333333333333313,0.0,1.0,25.955602259293315,59.73991856035729,14.304479180349402,0.8260760103332019,36.908186873330706
1823,Lawyer Rice,Indian,Dinner,Balanced,1029.0,45.1,38.3,36.0,21.1,2.6,2272.0,272.0,339.0,Raw,44.0,114.0,1.4,0,https://example.com/images/meal_1823.jpg,657.6,0.36093294460641395,False,303.53982300884957,0.0,0.0,0.896,1.0,27.4330900243309,23.296836982968365,49.27007299270073,0.4837793998377939,47.595587996755874
1825,Look Pasta,Japanese,Dinner,Low-Carb,618.0,56.6,63.9,15.1,3.7,41.8,617.0,40.0,385.0,Grilled,45.0,102.0,3.2,0,https://example.com/images/meal_1825.jpg,617.9,0.00016181229773466462,False,160.51948051948054,0.30333333333333334,0.5886666666666667,0.0,0.0,36.64023304741868,41.36591681501861,21.993850137562713,0.972662782543022,37.29325565086044
1826,Idea Sandwich,Mexican,Lunch,Keto,989.0,62.8,143.8,32.3,10.6,32.5,1299.0,173.0,308.0,Grilled,8.0,118.0,1.8,0,https://example.com/images/meal_1826.jpg,1117.1000000000001,0.12952477249747232,False,321.1038961038961,0.0,0.134,0.0,0.5599999999999999,22.48679616865097,51.49046638617849,26.022737445170524,1.0,33.879999999999995
1827,Cover Curry,Chinese,Lunch,Paleo,1038.0,57.6,75.8,15.8,23.9,12.4,2004.0,86.0,140.0,Roasted,26.0,58.0,2.1,0,https://example.com/images/meal_1827.jpg,675.8000000000001,0.34894026974951825,False,741.4285714285714,0.0,0.0,0.504,1.0,34.092926901450134,44.86534477656111,21.041728321988753,1.0,50.080000000000005
1828,Political Salad,Italian,Lunch,Vegan,802.0,18.1,84.0,39.4,16.2,48.6,1318.0,277.0,272.0,Roasted,59.0,112.0,2.3,0,https://example.com/images/meal_1828.jpg,763.0,0.048628428927680795,False,294.8529411764706,0.0,0.1213333333333333,0.0,1.0,9.488859764089122,44.03669724770643,46.47444298820445,0.6335736129314111,35.09813892529488
1829,Number Wrap,Chinese,Breakfast,Keto,207.0,36.8,10.0,8.2,6.2,4.6,1832.0,182.0,298.0,Fried,59.0,69.0,4.0,1,https://example.com/images/meal_1829.jpg,261.0,0.2608695652173913,False,69.46308724832215,0.9883333333333333,0.0,0.8160000000000001,0.12000000000000002,56.398467432950184,15.32567049808429,28.27586206896552,0.3333333333333333,45.153333333333336
1830,Rule Soup,American,Breakfast,Keto,777.0,30.0,51.0,36.1,17.7,24.2,1060.0,202.0,190.0,Roasted,54.0,99.0,3.8,0,https://example.com/images/meal_1830.jpg,648.9000000000001,0.16486486486486474,False,408.94736842105266,0.03833333333333333,0.29333333333333333,0.03200000000000003,1.0,18.492834026814606,31.43781784558483,50.069348127600556,0.5810217290799814,38.893767914932965
1831,Fine Sandwich,American,Dinner,Balanced,1168.0,59.6,19.8,40.8,27.0,6.2,1907.0,226.0,422.0,Grilled,45.0,81.0,2.0,0,https://example.com/images/meal_1831.jpg,684.8,0.4136986301369863,False,276.77725118483414,0.0,0.0,0.752,1.0,34.81308411214953,11.565420560747665,53.62149532710281,0.3563084112149532,42.166168224299064
1833,Child Sandwich,Thai,Dinner,Vegan,728.0,55.2,55.0,4.1,10.1,34.6,136.0,263.0,458.0,Grilled,33.0,49.0,3.3,0,https://example.com/images/meal_1833.jpg,477.7,0.3438186813186813,False,158.95196506550218,0.12,0.9093333333333333,0.0,0.51,46.22147791500942,46.054008792128954,7.724513292861629,0.6083839229642035,42.95434512595073
1834,Skin Soup,Mexican,Lunch,Low-Carb,650.0,27.4,132.9,4.5,9.3,39.4,1927.0,163.0,207.0,Fried,51.0,65.0,2.8,0,https://example.com/images/meal_1834.jpg,681.7,0.04876923076923084,False,314.00966183574883,0.25,0.0,0.0,0.43000000000000005,16.077453425260376,77.98151679624468,5.941029778494938,0.3669747200625886,20.939494401251775
1836,On Sandwich,Mediterranean,Dinner,Balanced,1006.0,51.7,32.2,44.2,19.0,25.1,1521.0,68.0,453.0,Grilled,7.0,95.0,3.3,0,https://example.com/images/meal_1836.jpg,733.4000000000001,0.2709741550695824,False,222.07505518763796,0.0,0.0,0.0,1.0,28.197436596673025,17.56203981456231,54.24052358876465,0.34599127352058917,26.919825470411784
1837,Rise Rice,Mexican,Snack,Paleo,725.0,49.3,6.9,30.9,23.2,1.3,1553.0,76.0,113.0,Raw,23.0,97.0,4.5,0,https://example.com/images/meal_1837.jpg,502.9,0.3063448275862069,False,641.5929203539823,0.125,0.0,0.948,1.0,39.212567110757604,5.488168621992444,55.299264267249946,0.26312388148737326,46.72247762974746
1838,Wife Salad,Chinese,Lunch,Keto,522.0,63.1,40.6,28.5,4.5,31.4,2280.0,18.0,237.0,Grilled,11.0,7.0,4.2,0,https://example.com/images/meal_1838.jpg,671.3,0.286015325670498,False,220.25316455696205,0.4633333333333334,0.0,0.0,0.0,37.59868911068077,24.191866527632953,38.20944436168629,0.6397288842544315,22.0612443517553
1839,Agreement Salad,Japanese,Snack,Low-Carb,752.0,48.3,33.0,37.0,3.0,0.5,239.0,52.0,171.0,Raw,18.0,20.0,4.3,0,https://example.com/images/meal_1839.jpg,658.2,0.12473404255319143,False,439.766081871345,0.07999999999999996,0.8406666666666667,0.98,0.0,29.35278030993619,20.054694621695532,50.592525068368275,0.4077028258887876,46.16738985110908
1840,Series Stew,Indian,Lunch,Low-Carb,757.0,47.8,137.4,33.7,27.6,40.8,205.0,59.0,225.0,Roasted,8.0,48.0,2.4,0,https://example.com/images/meal_1840.jpg,1044.1,0.3792602377807132,False,336.44444444444446,0.07166666666666666,0.8633333333333333,0.0,1.0,18.312422181783354,52.638636145963034,29.04894167225362,0.9718737030297225,58.13747406059445
